file,concept1,concept2,value
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-130-1,paragraph2sentence.train-Newswire-130-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-131-1,paragraph2sentence.train-Newswire-131-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-132-1,paragraph2sentence.train-Newswire-132-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-133-1,paragraph2sentence.train-Newswire-133-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-134-1,paragraph2sentence.train-Newswire-134-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-135-1,paragraph2sentence.train-Newswire-135-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-136-1,paragraph2sentence.train-Newswire-136-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-137-1,paragraph2sentence.train-Newswire-137-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-138-1,paragraph2sentence.train-Newswire-138-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-139-1,paragraph2sentence.train-Newswire-139-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-140-1,paragraph2sentence.train-Newswire-140-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-141-1,paragraph2sentence.train-Newswire-141-2,3.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-142-1,paragraph2sentence.train-Newswire-142-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-143-1,paragraph2sentence.train-Newswire-143-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-144-1,paragraph2sentence.train-Newswire-144-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-145-1,paragraph2sentence.train-Newswire-145-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-146-1,paragraph2sentence.train-Newswire-146-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-147-1,paragraph2sentence.train-Newswire-147-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-148-1,paragraph2sentence.train-Newswire-148-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-149-1,paragraph2sentence.train-Newswire-149-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-150-1,paragraph2sentence.train-Newswire-150-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-151-1,paragraph2sentence.train-Newswire-151-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-152-1,paragraph2sentence.train-Newswire-152-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-153-1,paragraph2sentence.train-Newswire-153-2,0.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-154-1,paragraph2sentence.train-Newswire-154-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-155-1,paragraph2sentence.train-Newswire-155-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-156-1,paragraph2sentence.train-Newswire-156-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-157-1,paragraph2sentence.train-Newswire-157-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-158-1,paragraph2sentence.train-Newswire-158-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-159-1,paragraph2sentence.train-Newswire-159-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-160-1,paragraph2sentence.train-Newswire-160-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-161-1,paragraph2sentence.train-Newswire-161-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-162-1,paragraph2sentence.train-Newswire-162-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-163-1,paragraph2sentence.train-Newswire-163-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-164-1,paragraph2sentence.train-Newswire-164-2,2.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-165-1,paragraph2sentence.train-Newswire-165-2,0.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-166-1,paragraph2sentence.train-Newswire-166-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-167-1,paragraph2sentence.train-Newswire-167-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-168-1,paragraph2sentence.train-Newswire-168-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-169-1,paragraph2sentence.train-Newswire-169-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-170-1,paragraph2sentence.train-Newswire-170-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-171-1,paragraph2sentence.train-Newswire-171-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-172-1,paragraph2sentence.train-Newswire-172-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-173-1,paragraph2sentence.train-Newswire-173-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-174-1,paragraph2sentence.train-Newswire-174-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-175-1,paragraph2sentence.train-Newswire-175-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-176-1,paragraph2sentence.train-Newswire-176-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-177-1,paragraph2sentence.train-Newswire-177-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-178-1,paragraph2sentence.train-Newswire-178-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-179-1,paragraph2sentence.train-Newswire-179-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-180-1,paragraph2sentence.train-Newswire-180-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-181-1,paragraph2sentence.train-Newswire-181-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-182-1,paragraph2sentence.train-Newswire-182-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-183-1,paragraph2sentence.train-Newswire-183-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-184-1,paragraph2sentence.train-Newswire-184-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-185-1,paragraph2sentence.train-Newswire-185-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-186-1,paragraph2sentence.train-Newswire-186-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-187-1,paragraph2sentence.train-Newswire-187-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-188-1,paragraph2sentence.train-Newswire-188-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-189-1,paragraph2sentence.train-Newswire-189-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-190-1,paragraph2sentence.train-Newswire-190-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-191-1,paragraph2sentence.train-Newswire-191-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-192-1,paragraph2sentence.train-Newswire-192-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-193-1,paragraph2sentence.train-Newswire-193-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-194-1,paragraph2sentence.train-Newswire-194-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-195-1,paragraph2sentence.train-Newswire-195-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-196-1,paragraph2sentence.train-Newswire-196-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-197-1,paragraph2sentence.train-Newswire-197-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-198-1,paragraph2sentence.train-Newswire-198-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-199-1,paragraph2sentence.train-Newswire-199-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-200-1,paragraph2sentence.train-Newswire-200-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-201-1,paragraph2sentence.train-Newswire-201-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-202-1,paragraph2sentence.train-Newswire-202-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-203-1,paragraph2sentence.train-Newswire-203-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-204-1,paragraph2sentence.train-Newswire-204-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-205-1,paragraph2sentence.train-Newswire-205-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-206-1,paragraph2sentence.train-Newswire-206-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-207-1,paragraph2sentence.train-Newswire-207-2,2.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-208-1,paragraph2sentence.train-Newswire-208-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-209-1,paragraph2sentence.train-Newswire-209-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-210-1,paragraph2sentence.train-Newswire-210-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-211-1,paragraph2sentence.train-Newswire-211-2,3.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-212-1,paragraph2sentence.train-Newswire-212-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-213-1,paragraph2sentence.train-Newswire-213-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-214-1,paragraph2sentence.train-Newswire-214-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-215-1,paragraph2sentence.train-Newswire-215-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-216-1,paragraph2sentence.train-Newswire-216-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-217-1,paragraph2sentence.train-Newswire-217-2,3.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-218-1,paragraph2sentence.train-Newswire-218-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-219-1,paragraph2sentence.train-Newswire-219-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-220-1,paragraph2sentence.train-Newswire-220-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-221-1,paragraph2sentence.train-Newswire-221-2,3.13
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-222-1,paragraph2sentence.train-Newswire-222-2,2.38
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-223-1,paragraph2sentence.train-Newswire-223-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-224-1,paragraph2sentence.train-Newswire-224-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-225-1,paragraph2sentence.train-Newswire-225-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-226-1,paragraph2sentence.train-Newswire-226-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-227-1,paragraph2sentence.train-Newswire-227-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-228-1,paragraph2sentence.train-Newswire-228-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-229-1,paragraph2sentence.train-Newswire-229-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-230-1,paragraph2sentence.train-Newswire-230-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-231-1,paragraph2sentence.train-Newswire-231-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-232-1,paragraph2sentence.train-Newswire-232-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-233-1,paragraph2sentence.train-Newswire-233-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-234-1,paragraph2sentence.train-Newswire-234-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-235-1,paragraph2sentence.train-Newswire-235-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-236-1,paragraph2sentence.train-Newswire-236-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-237-1,paragraph2sentence.train-Newswire-237-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-238-1,paragraph2sentence.train-Newswire-238-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-239-1,paragraph2sentence.train-Newswire-239-2,0.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-240-1,paragraph2sentence.train-Newswire-240-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-241-1,paragraph2sentence.train-Newswire-241-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-242-1,paragraph2sentence.train-Newswire-242-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-243-1,paragraph2sentence.train-Newswire-243-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-244-1,paragraph2sentence.train-Newswire-244-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-245-1,paragraph2sentence.train-Newswire-245-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-246-1,paragraph2sentence.train-Newswire-246-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-247-1,paragraph2sentence.train-Newswire-247-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-248-1,paragraph2sentence.train-Newswire-248-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-249-1,paragraph2sentence.train-Newswire-249-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-250-1,paragraph2sentence.train-Newswire-250-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-251-1,paragraph2sentence.train-Newswire-251-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-Newswire-252-1,paragraph2sentence.train-Newswire-252-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-253-1,paragraph2sentence.train-CQA-253-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-254-1,paragraph2sentence.train-CQA-254-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-255-1,paragraph2sentence.train-CQA-255-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-256-1,paragraph2sentence.train-CQA-256-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-257-1,paragraph2sentence.train-CQA-257-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-258-1,paragraph2sentence.train-CQA-258-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-259-1,paragraph2sentence.train-CQA-259-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-260-1,paragraph2sentence.train-CQA-260-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-261-1,paragraph2sentence.train-CQA-261-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-262-1,paragraph2sentence.train-CQA-262-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-263-1,paragraph2sentence.train-CQA-263-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-264-1,paragraph2sentence.train-CQA-264-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-265-1,paragraph2sentence.train-CQA-265-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-266-1,paragraph2sentence.train-CQA-266-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-267-1,paragraph2sentence.train-CQA-267-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-268-1,paragraph2sentence.train-CQA-268-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-269-1,paragraph2sentence.train-CQA-269-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-270-1,paragraph2sentence.train-CQA-270-2,0.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-271-1,paragraph2sentence.train-CQA-271-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-272-1,paragraph2sentence.train-CQA-272-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-273-1,paragraph2sentence.train-CQA-273-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-274-1,paragraph2sentence.train-CQA-274-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-275-1,paragraph2sentence.train-CQA-275-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-276-1,paragraph2sentence.train-CQA-276-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-277-1,paragraph2sentence.train-CQA-277-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-278-1,paragraph2sentence.train-CQA-278-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-279-1,paragraph2sentence.train-CQA-279-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-280-1,paragraph2sentence.train-CQA-280-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-281-1,paragraph2sentence.train-CQA-281-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-282-1,paragraph2sentence.train-CQA-282-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-283-1,paragraph2sentence.train-CQA-283-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-284-1,paragraph2sentence.train-CQA-284-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-285-1,paragraph2sentence.train-CQA-285-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-286-1,paragraph2sentence.train-CQA-286-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-287-1,paragraph2sentence.train-CQA-287-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-288-1,paragraph2sentence.train-CQA-288-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-289-1,paragraph2sentence.train-CQA-289-2,3.38
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-290-1,paragraph2sentence.train-CQA-290-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-291-1,paragraph2sentence.train-CQA-291-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-292-1,paragraph2sentence.train-CQA-292-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-293-1,paragraph2sentence.train-CQA-293-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-294-1,paragraph2sentence.train-CQA-294-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-295-1,paragraph2sentence.train-CQA-295-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-296-1,paragraph2sentence.train-CQA-296-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-297-1,paragraph2sentence.train-CQA-297-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-298-1,paragraph2sentence.train-CQA-298-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-299-1,paragraph2sentence.train-CQA-299-2,2.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-300-1,paragraph2sentence.train-CQA-300-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-301-1,paragraph2sentence.train-CQA-301-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-302-1,paragraph2sentence.train-CQA-302-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-303-1,paragraph2sentence.train-CQA-303-2,3.38
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-304-1,paragraph2sentence.train-CQA-304-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-305-1,paragraph2sentence.train-CQA-305-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-306-1,paragraph2sentence.train-CQA-306-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-307-1,paragraph2sentence.train-CQA-307-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-308-1,paragraph2sentence.train-CQA-308-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-309-1,paragraph2sentence.train-CQA-309-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-310-1,paragraph2sentence.train-CQA-310-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-311-1,paragraph2sentence.train-CQA-311-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-312-1,paragraph2sentence.train-CQA-312-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-313-1,paragraph2sentence.train-CQA-313-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-314-1,paragraph2sentence.train-CQA-314-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-315-1,paragraph2sentence.train-CQA-315-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-316-1,paragraph2sentence.train-CQA-316-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-317-1,paragraph2sentence.train-CQA-317-2,2.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-318-1,paragraph2sentence.train-CQA-318-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-319-1,paragraph2sentence.train-CQA-319-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-320-1,paragraph2sentence.train-CQA-320-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-321-1,paragraph2sentence.train-CQA-321-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-322-1,paragraph2sentence.train-CQA-322-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-323-1,paragraph2sentence.train-CQA-323-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-324-1,paragraph2sentence.train-CQA-324-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-325-1,paragraph2sentence.train-CQA-325-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-326-1,paragraph2sentence.train-CQA-326-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-327-1,paragraph2sentence.train-CQA-327-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-328-1,paragraph2sentence.train-CQA-328-2,3.25
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-329-1,paragraph2sentence.train-CQA-329-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-330-1,paragraph2sentence.train-CQA-330-2,4.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-331-1,paragraph2sentence.train-CQA-331-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-332-1,paragraph2sentence.train-CQA-332-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-333-1,paragraph2sentence.train-CQA-333-2,1.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-334-1,paragraph2sentence.train-CQA-334-2,3.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-335-1,paragraph2sentence.train-CQA-335-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-336-1,paragraph2sentence.train-CQA-336-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-337-1,paragraph2sentence.train-CQA-337-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-338-1,paragraph2sentence.train-CQA-338-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-339-1,paragraph2sentence.train-CQA-339-2,0.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-340-1,paragraph2sentence.train-CQA-340-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-341-1,paragraph2sentence.train-CQA-341-2,3.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-342-1,paragraph2sentence.train-CQA-342-2,1.00
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-343-1,paragraph2sentence.train-CQA-343-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-344-1,paragraph2sentence.train-CQA-344-2,0.75
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-345-1,paragraph2sentence.train-CQA-345-2,0.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-346-1,paragraph2sentence.train-CQA-346-2,2.50
data/training/paragraph2sentence.train.input.tsv,paragraph2sentence.train-CQA-347-1,paragraph2sentence.train-CQA-347-2,4.00
