concept,prompt
paragraph2sentence.train-newswire-130-2,Mountain States Resources Corp. 收购了犹他州拥有数千英亩矿产资源的两处有益资产。
paragraph2sentence.train-newswire-131-1,新英格兰银行表示，该公司已向美国证券交易委员会提交了一份登记声明，涉及发行 1999 年到期的 2 亿德国卢克次级资本票据。该公司表示，所得收益将主要用于偿还短期债务、为可能的收购提供资金以及为其子公司的投资或信贷延期提供资金。新英格兰银行表示，摩根士丹利、Keefe Bruyette、高盛和美林将承销此次发行。
paragraph2sentence.train-newswire-131-2,摩根士丹利等金融机构将承销新英格兰银行向美国证券交易委员会提交的此次发行。
paragraph2sentence.train-newswire-132-1,Hauser Chemical Research Inc 表示，它已与 Allied Signal Inc 的 Allied Fibers 部门签订合同，为通过光接枝进一步开发提高聚烯烃纤维粘合力提供研究咨询服务。豪瑟表示，该公司此前已经成功完成了这项研究工作的第一阶段。
paragraph2sentence.train-newswire-132-2,农业部长理查德·林格表示，他认为要求强制减少种植面积的拟议立法在国会中几乎没有得到支持，并表示里根政府对此表示反对。
paragraph2sentence.train-newswire-133-1,黎巴嫩卫生部表示，昨天在以逊尼派穆斯林为主的黎巴嫩城市的黎波里发生两起汽车炸弹爆炸，造成 42 人或以上死亡，500 多人受伤。爆炸发生在塔克瓦清真寺和萨拉姆清真寺外，当时数百名信徒聚集在一起进行周五中午祈祷。据报道，目前尚未有人声称对此负责。
paragraph2sentence.train-newswire-133-2,礼拜者前往清真寺，这是大型宗教建筑。
paragraph2sentence.train-newswire-134-1,昨天，该法案的一群支持者在辩论期间在议会外举行了庆祝活动，并一直持续到晚上。少数反对该法案的人到场抗议。庆祝活动包括伦敦同性恋大乐队和伦敦同性恋男子合唱团的音乐表演，Ben & Jerry's 提供免费冰淇淋和蛋糕。
paragraph2sentence.train-newswire-134-2,我们的记者驻扎在苏格兰，律师建议在任何被拘留者出庭之前不要透露他们的身份，即使他们已被逮捕和指控。
paragraph2sentence.train-newswire-135-1,密歇根州总检察长表示，它与美国信息技术公司的子公司密歇根贝尔电话公司达成和解，该协议将降低费率，导致密歇根贝尔的收入减少 7960 万德国卢比。总检察长办公室表示，该和解协议反映了密歇根贝尔公司因税收改革立法而减少的联邦所得税，并将提交公共服务委员会批准。较低的税率预计将于 7 月 1 日生效，届时密歇根贝尔的税率将从 46% 降至 34%。
paragraph2sentence.train-newswire-135-2,在与密歇根州总检察长达成和解后，密歇根贝尔电话公司宣布收入减少 7 960 万美元，该收入将被该公司即将于 7 月 1 日从 46% 降至 34% 的税率所部分抵消。
paragraph2sentence.train-newswire-136-1,美国参众两院昨天均同意一项结束政府关门并提高联邦政府债务上限的法案。巴拉克·奥巴马总统已将该法案签署成为法律。
paragraph2sentence.train-newswire-136-2,联邦政府的债务限额已提高，以结束政府关闭。
paragraph2sentence.train-newswire-137-1,第一芝加哥公司旗下的美国国民银行部门表示，已完成对四家芝加哥郊区银行的收购，总资产约为 2.31 亿德国卢比。这些银行包括北埃文斯顿国家银行、埃尔金国家银行、席勒公园第一国家银行以及梅尔罗斯公园的商人和制造商国家银行。美国国民银行现在拥有九家银行。
paragraph2sentence.train-newswire-137-2,第一芝加哥公司的美国国家银行部门收购了芝加哥郊区的四家银行，总计九家银行，总资产约为 2.31 亿德国卢比。
paragraph2sentence.train-newswire-138-1,此举证实了该航空公司表达了起诉第四频道的意图，此前英国广播公司周一晚间播放了有关航空公司安全的纪录片《驾驶舱的秘密》。作为《Dispatches》系列节目的一部分，该节目报道了去年在西班牙发生的一起事件，当时三架瑞安航空飞机在改道飞往巴伦西亚后宣布出现燃油紧急情况。燃料政策是这部纪录片的重点关注点。
paragraph2sentence.train-newswire-138-2,如果飞机失事降落在水面，乘客会获得带灯和口哨的救生衣。
paragraph2sentence.train-newswire-139-1,政府提案旨在使议会能够在参众两院三分之二多数的情况下修改《皇家宪章》，而媒体提案则赋予行业贸易机构对《宪章》修改的发言权。在这两项提案中，都将提供仲裁服务作为诉诸法庭的替代方案，但政府希望为索赔人提供免费的仲裁服务，而报纸则希望仲裁服务“便宜”，因为他们认为免费仲裁可能会导致大量索赔进入仲裁。这两项提案都将允许监管机构对该行业处以最高 100 万英镑的罚款，并要求在显着位置发布更正新闻报道并道歉。
paragraph2sentence.train-newswire-139-2,政府提案与媒体提案的不同之处在于，它需要议会两院三分之二多数才能修改《皇家宪章》，并且仲裁服务将免费向索赔人提供，但这两项提案都允许监管机构对新闻业处以最高 100 万英镑的罚款。
paragraph2sentence.train-newswire-140-1,据美国畅销小说家汤姆·克兰西的出版商称，他昨天在巴尔的摩的一家医院去世。这位六十六岁的作家以一系列以间谍、军事和地缘政治阴谋为主题的小说而闻名，其中许多小说已被改编成电影和电子游戏。
paragraph2sentence.train-newswire-140-2,军事和地缘政治小说家汤姆·克兰西昨天在医院去世，享年 66 岁，他的作品已被拍成电影和电子游戏。
paragraph2sentence.train-newswire-141-1,通用公共事业公司表示，由于两台蒸汽发生器的二次侧或非核侧存在矿藏，其三哩岛一号机组的发电量已削减至反应堆功率的 81%，即 730 兆瓦电力。该公司表示，这些沉积物不会影响工厂的安全运行，但会干扰蒸汽的生产。据称该装置在 1985 年底也同样受到电力限制。
paragraph2sentence.train-newswire-141-2,通用公共事业公司已经削减了三英里岛一号机组的发电量，因为其两台蒸汽发生器的矿藏干扰了蒸汽的生产。
paragraph2sentence.train-newswire-142-1,上周五，陪审团在针对 Equifax 的联邦诉讼中判给俄勒冈州马里恩县的 Julie Miller 1860 万美元。诉讼称，她花了两年时间试图让 Equifax 信息服务公司纠正她信用报告上的重大错误，这让她失去了获得新信用的机会。
paragraph2sentence.train-newswire-142-2,俄勒冈州的朱莉·米勒 (Julie Miller) 在针对 Equifax 的联邦诉讼中因其信用报告错误而赢得了数百万美元的赔偿。
paragraph2sentence.train-newswire-143-1,Showboat Inc 表示，新泽西州赌场控制委员会已指示其新的 Altnatic City Showboat 赌场、酒店和保龄球中心根据委员会规定于今天进行有限投注日。每个新赌场必须在开放常规游戏之前进行有限投注日。 Showboat 表示预计将于周五开放常规比赛。
paragraph2sentence.train-newswire-143-2,新泽西州的每个新赌场都必须在开业前进行有限投注日。
paragraph2sentence.train-newswire-144-1,爱尔兰廉价航空公司瑞安航空 (Ryanair) 解雇了在该航空公司工作了 25 年的飞行员约翰·戈斯 (John Goss)，原因是他在一部有关该航空公司安全的纪录片中发表了言论。瑞安航空发表声明，确认已对戈斯提起法律诉讼。
paragraph2sentence.train-newswire-144-2,最近，廉价航空公司之间对最便宜航班的竞争急剧加剧。
paragraph2sentence.train-newswire-145-1,国际移动机器公司表示，它已申请公开发行 100 万股可转换优先股。该公司表示，已向美国证券交易委员会提交了一份注册声明，德崇证券公司和 Butcher and Singer Inc 将共同管理此次发行。
paragraph2sentence.train-newswire-145-2,国际移动机器公司向美国证券交易委员会申请公开发行 100 万股股票。
paragraph2sentence.train-newswire-146-1,加纳可可委员会表示，在截至3月19日的1986/87主作季的第24周内，其采购了214吨可可，而前一周采购了456吨，在截至1985/86季3月27日的第24周采购了372吨。本产季迄今累计采购量为 217 449 吨，高于上产季第 24 周的 204 256 吨。
paragraph2sentence.train-newswire-146-2,此次扩建预计启动前成本为 2 亿第纳尔，将在目前每天 8 000 桶的基础上增加 15 000 桶/天。
paragraph2sentence.train-newswire-147-1,这是自 2007 年以来伊朗与国际原子能机构 (IAEA) 达成的第一项协议。伊朗与美国、法国、中国、俄罗斯和德国的世界领导人在日内瓦就国际原子能机构对伊朗核设施的进入权限进行了会谈后宣布了这一协议。谈判陷入僵局，但定于下周恢复。
paragraph2sentence.train-newswire-147-2,与国际原子能机构达成的第一项协议涉及国际原子能机构对伊朗核设施的访问权限。
paragraph2sentence.train-newswire-148-1,Nixdorf Computer AG <NIXG.F> 表示，其监事会已任命 Sven Kado 担任管理委员会副成员的新职位，将董事会成员人数增加至七人。 42 岁的 Kado 将负责财务和采购。迄今为止，财务一直由 Klaus Luft 负责。1986 年 3 月，公司创始人 Heinz Nixdorf 去世后，Klaus Luft 被任命为董事会主席。 Kado 于 1984 年加入 Nixdorf，此前担任公司控制和采购主管，任命自今日生效。
paragraph2sentence.train-newswire-148-2,工业副部长乔治·佩索斯 (George Petsos) 表示，在希腊福基达省 Aghia Efthymia 村附近建造一座年产 4.5 亿 DLR 氧化铝厂的准备工作将于下月底开始，该厂将于 1992 年投入运营。
paragraph2sentence.train-newswire-149-1,官方消息人士称，南斯拉夫电力行业继一月份试行发行债券后，昨天发行了三个月内第二次国内债券。南斯拉夫塞尔维亚共和国联合电力企业发行债券筹集80亿第纳尔用于建设新电力设施。消息人士称，这些债券将于八个月内到期，利率为 55%，但没有提供更多细节。一月份的债券受到超额认购，因为其利率比储蓄存款利率高出两个点，并且是第一批可以在到期前交换或转换的债券。
paragraph2sentence.train-newswire-149-2,交易商表示，美元和资本流入当地黄金股票和证券提振了需求。
paragraph2sentence.train-newswire-150-1,法语小报《晨报》(Le Matin) 于二月份在这里创办，该报表示，由于无法再获得融资，该报将关闭其业务。该报纸由私人投资者创办，是蒙特利尔第四份法语报纸，面向收入和教育程度高于平均水平的读者。它的每日发行量约为20 000份。 Le Matin 由 Southam Inc 的《蒙特利尔公报》印刷和发行。公报发言人表示，该报是《晨报》最大的债权人，但他拒绝透露债务金额。代理出版商让-皮埃尔·博杜阿表示，该报三名高级管理人员周五辞职后，该报银行冻结了其信贷额度。
paragraph2sentence.train-newswire-150-2,蒙特利尔的一份法文报纸《晨报》（Le Matin），由《公报》发行，因缺乏资金而被关闭。
paragraph2sentence.train-newswire-151-1,Medar Inc表示，它通过股票交换收购了俄亥俄州托莱多Owens-Illinois Inc的子公司Automatic Inspection Devices Inc 80%的股份。自动 为包装、制药、电子和消费品行业设计和制造一系列机器视觉系统。
paragraph2sentence.train-newswire-151-2,Medar Inc 收购了 Owens-Illinois Inc. 的子公司：Automatic Inspection Devices Inc.。
paragraph2sentence.train-newswire-152-1,DSC Communications Corp 表示，它修改了与 MCI Communications Corp <MCIC> 现有的长期供应合同，以交付新的汇接交换机。该电信系统公司表示，DEX 600E 交换机的交付计划于 1988 年第三季度开始，到 1989 年年底结束。新交换机增加了 DSC 现有 600 台交换机的端口容量。根据修订后的协议，DSC还将向MCI提供信号点传输产品。
paragraph2sentence.train-newswire-152-2,DSC Communications Corp 修改了与 MCI Communications Corp 的新汇接交换机合同，计划于 1988 年第三季度开始交付。
paragraph2sentence.train-newswire-153-1,财政部官员称，孟加拉国预计将于7月1日开始制定1987/88财年470亿塔卡的发展计划。这比今年增长了 6%。他们表示，86.5%的资金将来自国外。官员们表示，本月晚些时候在巴黎举行的捐助者会议上，孟加拉国将寻求近20亿德国卢克用于1987/88年的发展项目和进口。
paragraph2sentence.train-newswire-153-2,孟加拉国银行是孟加拉国的中央银行，负责监管货币、银行和外汇。
paragraph2sentence.train-newswire-154-1,<劳斯莱斯有限公司>表示，它与波音公司<BA.N>签署了一项协议，将在B767系列飞机上安装其RB 211-524 D4D发动机。该公司在一份声明中表示，该发动机目前正在开发中，将于 1990 年初投入使用。罗尔斯·罗伊斯表示，波音 747 也配备了该发动机，在 B767 飞机上使用该发动机也可以带来显着的运营效益。
paragraph2sentence.train-newswire-154-2,新装置的开发带来了显着的效益。
paragraph2sentence.train-newswire-155-1,正如预期的那样，法国政府赢得了总理雅克·希拉克寻求的议会对其总体政策的信任投票。希拉克领导的戴高乐主义政党 RPR 及其在执政联盟中的初级伙伴、中右翼 UDF 的投票使希拉克内阁在国民议会中获得微弱多数。在577名议员的议会中，共有294名议员投票支持希拉克，282名议员投反对票。一名成员缺席。社会党、共产党和极右翼国民阵线投票反对总理的呼吁。
paragraph2sentence.train-newswire-155-2,在最新的经销行业调查中接受调查的 325 家零售商中，有 59% 的零售商预计 3 月份的销售额将高于 1986 年 3 月，只有 6% 的零售商预计销售额会下降。
paragraph2sentence.train-newswire-156-1,本周早些时候，《福克斯新闻》和《纽约邮报》等媒体机构错误地发表了关于美国海军陆战队正在更换帽子以使其更加中性的说法，该海军陆战队昨天发表声明反驳了这一说法，称他们只是为女性更换礼服帽。他们在网站上的一份声明中表示，这一变化仅适用于女性海军陆战队，因为当前的制造商即将倒闭。
paragraph2sentence.train-newswire-156-2,美国海军陆战队纠正了媒体有关中性帽子新款式的说法，称他们只是为女性海军陆战队员更换礼服帽。
paragraph2sentence.train-newswire-157-1,Hadson Corp 表示，已签署最终协议，收购 Seaxe Energy Corp 85% 的已发行普通股。该公司表示，将以少于 200 000 股 Hadson 普通股的价格向拥有限制性或控制性股票的股东购买 Seaxe 85% 的权益。该公司表示，交割须经法国政府批准产权转让。 Seaxe参与法国巴黎盆地的石油和天然气勘探和开发。
paragraph2sentence.train-newswire-157-2,专业股票经纪人不断地押注于股市随时可能繁荣或崩溃的事实。
paragraph2sentence.train-newswire-158-1,波士顿爱迪生公司董事长史蒂芬·斯威尼表示，公司两名高级管理人员将提前退休，公司正在寻找新的总裁和首席财务官。兼任总裁兼首席执行官的斯威尼表示，执行副总裁兼首席运营官詹姆斯·莱登(James Lydon)、执行副总裁兼首席财务官约瑟夫·泰雷尔(Joseph Tyrrell)已要求在过渡期后提前退休。 Sweeney 表示，Lydon 和 Tyrrell 已在公司工作了 35 年以上。
paragraph2sentence.train-newswire-158-2,举行选举来决定新总统。
paragraph2sentence.train-newswire-159-1,Conrac Corp 表示，其董事会已拒绝 MArk IV Industries Inc 以每股 25 德国卢比收购所有 Conract 股票的收购要约，并且没有 Conract 董事计划收购任何股份。该公司表示，财务顾问<高盛>认为该价格不够充分。该公司表示，董事会已指示管理层与财务和法律顾问一起探索和制定替代行动方案，以最大限度地提高股东价值。
paragraph2sentence.train-newswire-159-2,Conrac Corp 董事会拒绝了 MArk IV Industries INc 的要约收购，因为价格被认为不够。
paragraph2sentence.train-newswire-160-1,独家牵头经办人 Hambros Bank Ltd 表示，GMAC (Australia) Finance Ltd 将发行 5000 万澳元的澳大利亚 DLR 欧元债券，将于 1991 年 5 月 6 日到期，利率为 14-1/4%，定价为 101%。此次发行由通用汽车承兑公司 (General Motors Acceptance Corp) 提供担保。该债券不可赎回，面额为 1 000 澳大利亚第纳尔，并将在伦敦上市。销售优惠为 1-1/8%，而管理和承销合计支付 5/8%。付款日期是5月6日。
paragraph2sentence.train-newswire-160-2,报告称，1986年，即戈尔巴乔夫执政的第一个完整年份，苏联经济增长了4.2%，是前10年平均增长率的两倍。
paragraph2sentence.train-newswire-161-1,贝尔加拿大企业 (BCE) 最近以 34 亿加元收购 Astral Media 电视和广播服务的出价已于周四获得加拿大广播电视和电信委员会 (CRTC) 的批准，该委员会是加拿大负责监督广播和电信的监管机构。 CRTC 于 10 月份拒绝了 BCE 对 Astral 的初步收购要约，理由是担心市场竞争。 CRTC 主席 Jean-Pierre Blais 表示，BCE 最近的出价保护了加拿大人的利益，因为除了出售近两打 Astral 服务外，BCE 还必须投资 2.469 亿美元用于加拿大新节目。
paragraph2sentence.train-newswire-161-2,Astral Media于2010年5月推出新标志，重塑形象。
paragraph2sentence.train-newswire-162-1,一位新闻发言人表示，阿根廷港口工人开始无限期抗议布宜诺斯艾利斯港的安全状况，每班停工一小时。他说，上个月，三名港口工人在事故中丧生。他说，采取行动的决定是在昨天一名港口工人触电死亡后做出的。
paragraph2sentence.train-newswire-162-2,布宜诺斯艾利斯的码头传来令人震惊的消息。
paragraph2sentence.train-newswire-163-1,苏格兰北艾尔郡一对分别为 87 岁和 84 岁的夫妇因车祸身亡。昨天上午 9 点 15 分左右（世界标准时间 0815），这对夫妇的身份尚未公开，当时他们正穿过拉格斯镇的格里诺克路，被一辆红色丰田汽车撞倒。
paragraph2sentence.train-newswire-163-2,一对老年夫妇去世，但身份尚未确定。
paragraph2sentence.train-newswire-164-1,参议院投票维持里根总统对 880 亿德国卢克公路和公共交通融资法案的否决，但西弗吉尼亚州参议院民主党领袖罗伯特·伯德呼吁进行第二次投票，重新考虑结果。第一次投票结束时，65 名参议员投票支持该法案，35 名参议员投票支持否决，距离推翻所需的三分之二多数票还差两人。北卡罗来纳州民主党人特里桑福德是投票支持否决的人之一。
paragraph2sentence.train-newswire-164-2,参议院将进行第二次投票，以重新考虑维持里根对高速公路和公共交通资金的否决。
paragraph2sentence.train-newswire-165-1,苏格兰保守党前领导人戴维·麦克莱奇 (David McLetchie) 今天因癌症在爱丁堡的一家临终关怀医院去世。他当时 61 岁。1997 年的大选中，苏格兰境内的保守党议员没有出现在伦敦举行的英国联合议会中。次年，麦克莱奇接管了苏格兰保守党，并于 1999 年选举了 18 名保守党议员进入新成立的权力下放的苏格兰议会。
paragraph2sentence.train-newswire-165-2,癌症在苏格兰是保守的。
paragraph2sentence.train-newswire-166-1,芬兰国家航空公司 (Finnair) 今天在一份声明中表示，它订购了两架麦道公司 (MD.N) MD-11 客机，并于 1990 年 10 月和 1991 年 5 月交付，并选择购买另外两架。芬兰航空首席执行官古纳尔·科尔霍宁(Gunnar Korhonen)除了告诉记者这些飞机“便宜”外，不会进一步讨论价格，不过市场消息人士表示，该航空公司可能会作为较早的客户降价。 Korhonen 表示，芬兰航空没有选择欧洲的 A-340 飞机，因为其发动机的制造存在不确定性，这可能会推迟飞机的生产。
paragraph2sentence.train-newswire-166-2,飞机的种类很多，包括螺旋桨飞机、喷气式飞机和大型喷气式飞机发动机，通常根据需要飞行的距离来使用。
paragraph2sentence.train-newswire-167-1,国有控股公司 <Societa Finanziaria Telefonica Spa> (STET) 表示，它正在组建一家新的电信公司 <Teleo Spa>，该公司打算在其服务中提供电子邮件系统。 STET 官员在新闻发布会上表示，Teleo 计划初始投资 180 亿里拉，预计五年内年销售额将达到 900 亿里拉。 STET 将持有新公司 10% 的股份，其余股本由两家 STET 子公司持有。
paragraph2sentence.train-newswire-167-2,里拉一直是意大利的官方货币，直到 2002 年被欧元取代。
paragraph2sentence.train-newswire-168-1,澳大利亚当选总理托尼·阿博特昨天宣布了他的新部长任命。名单显示，自由党前副党魁朱莉·毕晓普（Julie Bishop）议员出任新任外交部长，澳大利亚国家党党魁沃伦·特拉斯（Warren Truss）议员被任命为副总理。
paragraph2sentence.train-newswire-168-2,澳大利亚当选总理昨天宣布了外交部长和副总理的新任命。
paragraph2sentence.train-newswire-169-1,英国政府拒绝了一群报纸出版商提出的新闻自律计划，并表示他们打算继续实施由三个主要政党支持的皇家宪章。文化大臣玛丽亚·米勒周二在下议院表示，报业的提案未能落实去年针对媒体行为和道德标准的莱维森调查建议的基本部分。
paragraph2sentence.train-newswire-169-2,英国政府拒绝了一项新闻业自律计划，因为正如文化大臣所解释的那样，新闻业未能纳入莱维森调查的监管建议的基本部分。
paragraph2sentence.train-newswire-170-1,独家经理摩根士丹利公司表示，Rent-A-Center Inc 将通过发行 2012 年到期的可转换次级债券筹集 3500 万德国卢布，票面利率和票面利率为 5-3/4%。这些债券可以每股 40.50 德国卢布的价格转换为该公司的普通股，较债务条款确定时的股价溢价 25.58%。该债券两年内不可赎回，穆迪投资者服务公司将其评级为 Ba-3，标准普尔公司将其评级为 BB-。
paragraph2sentence.train-newswire-170-2,Rent-A-Center Inc 将通过发行可转换次级债券筹集 3500 万德国卢布，这些债券可以每股 40.50 德国卢布转换为公司的普通股。
paragraph2sentence.train-newswire-171-1,被查获的箱子装在五个货运托盘上，里面装有 120 袋 1 公斤袋的大麻、50 袋 1 公斤袋的 MDMA 和 5 块 1 公斤的可卡因。在一份新闻稿中，西米德兰兹警方描述了警方在行动中发现这些毒品后所发生的情况。
paragraph2sentence.train-newswire-171-2,上周四，岛国瑙鲁内阁批准将三个月单次入境媒体签证的申请费用从 200 澳元提高到 8 000 美元。
paragraph2sentence.train-newswire-172-1,意大利国家银行Banca Commerciale Italiana (BCI)表示，它将代表美林公司发行500亿里拉的欧洲债券。将于1992年5月26日到期，支付10%，定价为100 -1/2%。 BCI 在一份声明中表示，它正在领导一个由 25 家银行和金融机构组成的国际承保联盟。该银行表示，美林国际公司是联席牵头经办人。 BCI 表示，该不可赎回债券的面额为 200 万里拉，并将在卢森堡上市。
paragraph2sentence.train-newswire-172-2,意大利商业银行 (BCI) 与美林公司 (Merrill Lynch & Co.) 一起领导着一个由 25 家金融机构组成的国际承销联盟。
paragraph2sentence.train-newswire-173-1,在国际上，澳大利亚的成年人识字能力在接受调查的国家中排名第四。在最高熟练程度（5 级）中，澳大利亚以 1.3% 的比例位居接受调查国家第二位。它与荷兰并列。只有芬兰更高，为 2.2%。此级别的读者可以综合文本、比较和对比想法和观点，并处理多个来源的信息。澳大利亚的阅读能力达到 1 级的比例为 9.4%，是人口比例最低的国家之一。这意味着成年人对所阅读的内容有基本的了解，可以填写表格并理解句子的含义。总体而言，澳大利亚的平均阅读能力得分与挪威和瑞典相当。
paragraph2sentence.train-newswire-173-2,总体而言，澳大利亚在成人识字能力方面在接受调查的国家中排名靠前，与荷兰并列，落后于芬兰，其熟练程度最高，并且是其人口中熟练程度最低的比例最小的国家之一。
paragraph2sentence.train-newswire-174-1,斯特凡·米勒 (Stefan Millar) 是上个月因在苏格兰外赫布里底群岛谋杀 16 岁男性利亚姆·艾奇森 (Liam Aitchison) 而被判终身监禁的两名男子之一，他将对定罪提出上诉。上诉意向通知的提交已获得爱丁堡上诉法院的确认。米勒的律师将在接下来的两个月内准备文件以支持他的上诉案件。两名被定罪的人被要求在周五之前提交上诉计划。目前尚不清楚米勒的上诉听证会何时开始。
paragraph2sentence.train-newswire-174-2,高等司法法院是苏格兰的最高刑事法院，既是初审法院，又是上诉法院。
paragraph2sentence.train-newswire-175-1,周六印度尼西亚一座火山喷发后，救援人员仍在寻找三名儿童的尸体，推测已死亡。位于帕鲁埃岛的罗卡滕达山将岩石和火山灰抛向天空，造成当地破坏。熔岩溢出到海滩上，导致三名成人和三名睡梦中的儿童死亡。救援人员已打捞出成人的尸体，但仍未找到儿童的遗体。
paragraph2sentence.train-newswire-175-2,印尼白蜡可以很好地清洁。
paragraph2sentence.train-newswire-176-1,澳大利亚《Cleo》杂志的高级编辑 Sharri Markson 周三证实，她不会在 Dolly 和 Cleo 杂志突然合并之间竞争编辑一职。就在几天前，德国 Bauer Media 宣布合并旗下两本最受欢迎的澳大利亚杂志，预计到明年初将裁减一半的制作人员。
paragraph2sentence.train-newswire-176-2,在 Bauer Media 宣布合并两本最受欢迎的澳大利亚杂志并最终导致 50% 的制作人员流失后，高级编辑 Sharri Markson 确认她不会竞争编辑一职。
paragraph2sentence.train-newswire-177-1,BancTec Inc 表示，它收到了一份价值 600 万德国卢比的图像处理设备订单，这是该公司有史以来最大的订单。 BancTec 表示，该订单预计将在本财年发货，该订单是由一家大型国际公司下的，但未透露该公司的名称。
paragraph2sentence.train-newswire-177-2,BancTec 获得了价值 600 万美元的图像处理设备订单，这是其有史以来最大的订单。
paragraph2sentence.train-newswire-178-1,英国央行表示，下午为市场提供了总计 1.66 亿英镑的进一步帮助。在第一频段，它以 9-7/8% 的价格购买了 3100 万标准的国库券和 300 万标准的银行票据，而在第二频段，它以 9-13/16% 的价格购买了 6900 万标准的银行票据。此外，它还以 9-3/4% 的价格购买了 6300 万股三级银行票据。这使得央行迄今为止提供的援助总额达到 2.19 亿英镑，而流动性短缺估计约为 3 亿英镑。
paragraph2sentence.train-newswire-178-2,一位进口商协会官员表示，“即使商务部不再进口食糖，我们也不一定会购买更多。”
paragraph2sentence.train-newswire-179-1,能源、电信和邮政部副部长再纳尔·阿比丁·辛 (Zainal Abidin Zin) 表示，马来西亚已决定推迟东马砂拉越州价值 50 亿迪拉姆水力发电项目的开发，直至经济好转。他告诉记者，由于资金短缺，政府被迫搁置了该项目，该项目涉及修建几座水坝和一条容量为 2 万兆瓦的海底电缆。 Zainal说，如果该项目能够在1996年之前启动，马来西亚原计划在2000年之前将该项目产生的电力出口到新加坡、文莱和印度尼西亚。
paragraph2sentence.train-newswire-179-2,能源进口量约为新加坡一次能源的三倍。
paragraph2sentence.train-newswire-180-1,上周日，伊利诺伊州州长帕特·奎因签署了一项名为“洛基法”的法案，要求伊利诺伊州高中通过当地学区购买高达 300 万美元的灾难性伤害保险或长达五年的医疗费用，以先到者为准，涵盖学生运动员。保险必须涵盖学生运动员在比赛期间的情况。
paragraph2sentence.train-newswire-180-2,如果您是参赛的学生运动员，现在必须购买伤害保险。
paragraph2sentence.train-newswire-181-1,据塔巴斯科州民防局局长称，昨天墨西哥塔巴斯科州发生火车出轨事故，造成至少 5 人死亡、16 人受伤。移民经常使用货运列车。
paragraph2sentence.train-newswire-181-2,在墨西哥，骡子通过货运列车运输。
paragraph2sentence.train-newswire-182-1,一名海员发言人表示，巴西海员的罢工自 2 月 27 日开始，数周以来逐渐减少，现已结束。该发言人表示，周六，海员们已与国有的 Lloyd Brasileiro 公司签署了加薪 120% 的协议。自三月中旬以来，随着海员与公司达成个人协议，全国罢工逐渐平息。海员们表示，在停工最严重的时候，大约有 200 艘船遭受罢工。
paragraph2sentence.train-newswire-182-2,巴西全国海员罢工现已结束，并与国有 Lloyd Brasileiro 公司达成了加薪 120% 的协议。
paragraph2sentence.train-newswire-183-1,2011 年 10 月萨维尔去世大约一年后，英国独立电视台 (ITV) 播放了一部纪录片，其中几名妇女声称曾遭到这位前电视明星的性虐待。从那时起，更多的人站出来发表声明，声称萨维尔有虐待行为。此外，还有一些其他名人和公众人物因涉嫌性虐待和强奸而被捕。
paragraph2sentence.train-newswire-183-2,印度尼西亚国家警察周一报告称，澳大利亚皇家海军在宣称圣诞岛目的地为目的地后，将抵达的寻求庇护者拖回印度尼西亚罗特岛。
paragraph2sentence.train-newswire-184-1,首席经理人高盛表示，First Interstate Bancorp 将发行 2 亿第纳尔 1999 年到期的次级资本票据，票面利率为 8-5/8%，面值定价为 140 个基点，比同类国债的收益率高出 140 个基点。该债券到期后不可赎回，穆迪投资者服务公司将其评级为 A-1，标准普尔公司将其评级为 A-+。第一波士顿、所罗门兄弟和希尔森雷曼共同管理了此次交易。
paragraph2sentence.train-newswire-184-2,优惠券通常向公众提供，以获得公司产品的折扣。
paragraph2sentence.train-newswire-185-1,随着美国流感季节于本月开始，美国疾病控制与预防中心 (CDC)、天气频道和谷歌流感趋势网站今天报告流感水平较低。
paragraph2sentence.train-newswire-185-2,尽管美国流感季节已经开始，但报告称流感水平较低。
paragraph2sentence.train-newswire-186-1,澳大利亚有 140 000 名女性作为运动员、体育管理者、教练、员工、俱乐部成员或志愿者参与橄榄球联盟。 《堪培拉时报》的凯伦·哈迪估计，如果把妻子、女朋友、母亲和其他支持男球员的女性家庭成员也包括在内，这个数字很容易会增加四倍。
paragraph2sentence.train-newswire-186-2,参加这项赛事时，滑雪运动员有机会通过八项世界杯赛事的参赛资格，其中只有两个项目：大回转和回转。
paragraph2sentence.train-newswire-187-1,昨天，英国上议院三读通过了《婚姻（同性伴侣）法案》，这是修改法律以允许英格兰和威尔士同性伴侣之间结婚的最后一个重大步骤。该法案将于本周成为法律，同性婚姻仪式可能会在 2014 年开始。
paragraph2sentence.train-newswire-187-2,沙龙于 1973 年当选为以色列议会议员，随后在政府中担任多个部长职务，包括担任伊扎克·拉宾 (Yitzhak Rabin) 的安全顾问，并担任农业、国防部长、贸易和工业、建筑和住房以及国家基础设施部长。
paragraph2sentence.train-newswire-188-1,制造商汉诺威信托公司成为美国第三家将优惠利率从 7-1/2 提高到 7-3/4% 的主要银行，与花旗银行和大通曼哈顿昨天发起的举措相匹配。该银行是汉诺威制造商公司的主要子公司，表示新利率于今日生效。
paragraph2sentence.train-newswire-188-2,汉诺威信托公司成为美国第三家提高优惠利率的主要银行（继花旗银行和大通曼哈顿银行之后）。
