file,concept1,concept2,value
input-data/sick_annotated.txt,7548-num-1,7548-num-2,5
input-data/sick_annotated.txt,7549-num-1,7549-num-2,3.7
input-data/sick_annotated.txt,7550-num-1,7550-num-2,4.3
input-data/sick_annotated.txt,7551-num-1,7551-num-2,3.3
input-data/sick_annotated.txt,7552-num-1,7552-num-2,4.5
input-data/sick_annotated.txt,7553-num-1,7553-num-2,3.8
input-data/sick_annotated.txt,7554-num-1,7554-num-2,4.2
input-data/sick_annotated.txt,7555-num-1,7555-num-2,4.8
input-data/sick_annotated.txt,7556-num-1,7556-num-2,4.6
input-data/sick_annotated.txt,7557-num-1,7557-num-2,4.9
input-data/sick_annotated.txt,7558-num-1,7558-num-2,4.1
input-data/sick_annotated.txt,7559-num-1,7559-num-2,3
input-data/sick_annotated.txt,7560-num-1,7560-num-2,3.3
input-data/sick_annotated.txt,7561-num-1,7561-num-2,3
input-data/sick_annotated.txt,7562-num-1,7562-num-2,3.1
input-data/sick_annotated.txt,7563-num-1,7563-num-2,3.5
input-data/sick_annotated.txt,7564-num-1,7564-num-2,3.6
input-data/sick_annotated.txt,7565-num-1,7565-num-2,3.3
input-data/sick_annotated.txt,7566-num-1,7566-num-2,4.8
input-data/sick_annotated.txt,7567-num-1,7567-num-2,4.2
input-data/sick_annotated.txt,7568-num-1,7568-num-2,4.5
input-data/sick_annotated.txt,7569-num-1,7569-num-2,4.2
input-data/sick_annotated.txt,7570-num-1,7570-num-2,3.5
input-data/sick_annotated.txt,7571-num-1,7571-num-2,3.7
input-data/sick_annotated.txt,7572-num-1,7572-num-2,4.4
input-data/sick_annotated.txt,7573-num-1,7573-num-2,3.6
input-data/sick_annotated.txt,7574-num-1,7574-num-2,4.2
input-data/sick_annotated.txt,7575-num-1,7575-num-2,4.8
input-data/sick_annotated.txt,7576-num-1,7576-num-2,3.6
input-data/sick_annotated.txt,7577-num-1,7577-num-2,3.4
input-data/sick_annotated.txt,7578-num-1,7578-num-2,5
input-data/sick_annotated.txt,7579-num-1,7579-num-2,2.5
input-data/sick_annotated.txt,7580-num-1,7580-num-2,4.5
input-data/sick_annotated.txt,7581-num-1,7581-num-2,2.2
input-data/sick_annotated.txt,7582-num-1,7582-num-2,4.5
input-data/sick_annotated.txt,7583-num-1,7583-num-2,3.5
input-data/sick_annotated.txt,7584-num-1,7584-num-2,3.8
input-data/sick_annotated.txt,7585-num-1,7585-num-2,4.4
input-data/sick_annotated.txt,7586-num-1,7586-num-2,4.6
input-data/sick_annotated.txt,7587-num-1,7587-num-2,3.5
input-data/sick_annotated.txt,7588-num-1,7588-num-2,4.5
input-data/sick_annotated.txt,7589-num-1,7589-num-2,3.5
input-data/sick_annotated.txt,7590-num-1,7590-num-2,3.1
input-data/sick_annotated.txt,7591-num-1,7591-num-2,2.8
input-data/sick_annotated.txt,7592-num-1,7592-num-2,3.1
input-data/sick_annotated.txt,7593-num-1,7593-num-2,3.4
input-data/sick_annotated.txt,7594-num-1,7594-num-2,3.8
input-data/sick_annotated.txt,7595-num-1,7595-num-2,4.7
input-data/sick_annotated.txt,7596-num-1,7596-num-2,3.6
input-data/sick_annotated.txt,7597-num-1,7597-num-2,4
input-data/sick_annotated.txt,7598-num-1,7598-num-2,5
input-data/sick_annotated.txt,7599-num-1,7599-num-2,3.8
input-data/sick_annotated.txt,7600-num-1,7600-num-2,4.3
input-data/sick_annotated.txt,7601-num-1,7601-num-2,3.5
input-data/sick_annotated.txt,7602-num-1,7602-num-2,4.4
input-data/sick_annotated.txt,7603-num-1,7603-num-2,3.9
input-data/sick_annotated.txt,7604-num-1,7604-num-2,3.6
input-data/sick_annotated.txt,7605-num-1,7605-num-2,4.6
input-data/sick_annotated.txt,7606-num-1,7606-num-2,4.5
input-data/sick_annotated.txt,7607-num-1,7607-num-2,3.285
input-data/sick_annotated.txt,7608-num-1,7608-num-2,4.9
input-data/sick_annotated.txt,7609-num-1,7609-num-2,3.9
input-data/sick_annotated.txt,7610-num-1,7610-num-2,3.7
input-data/sick_annotated.txt,7611-num-1,7611-num-2,2.9
input-data/sick_annotated.txt,7612-num-1,7612-num-2,3.515
input-data/sick_annotated.txt,7613-num-1,7613-num-2,2.4
input-data/sick_annotated.txt,7614-num-1,7614-num-2,3.4
input-data/sick_annotated.txt,7615-num-1,7615-num-2,5
input-data/sick_annotated.txt,7616-num-1,7616-num-2,3.5
input-data/sick_annotated.txt,7617-num-1,7617-num-2,2.3
input-data/sick_annotated.txt,7618-num-1,7618-num-2,4.3
input-data/sick_annotated.txt,7619-num-1,7619-num-2,3.5
input-data/sick_annotated.txt,7620-num-1,7620-num-2,3.5
input-data/sick_annotated.txt,7621-num-1,7621-num-2,2.6
input-data/sick_annotated.txt,7622-num-1,7622-num-2,3.1
input-data/sick_annotated.txt,7623-num-1,7623-num-2,2.1
input-data/sick_annotated.txt,7624-num-1,7624-num-2,1.8
input-data/sick_annotated.txt,7625-num-1,7625-num-2,3.2
input-data/sick_annotated.txt,7626-num-1,7626-num-2,4.8
input-data/sick_annotated.txt,7627-num-1,7627-num-2,4
input-data/sick_annotated.txt,7628-num-1,7628-num-2,4.9
input-data/sick_annotated.txt,7629-num-1,7629-num-2,3.7
input-data/sick_annotated.txt,7630-num-1,7630-num-2,4.2
input-data/sick_annotated.txt,7631-num-1,7631-num-2,3.5
input-data/sick_annotated.txt,7632-num-1,7632-num-2,3.9
input-data/sick_annotated.txt,7633-num-1,7633-num-2,3.8
input-data/sick_annotated.txt,7634-num-1,7634-num-2,4
input-data/sick_annotated.txt,7635-num-1,7635-num-2,4.9
input-data/sick_annotated.txt,7636-num-1,7636-num-2,3.7
input-data/sick_annotated.txt,7637-num-1,7637-num-2,5
input-data/sick_annotated.txt,7638-num-1,7638-num-2,2.8
input-data/sick_annotated.txt,7639-num-1,7639-num-2,4.1
input-data/sick_annotated.txt,7640-num-1,7640-num-2,4.2
input-data/sick_annotated.txt,7641-num-1,7641-num-2,4.1
input-data/sick_annotated.txt,7642-num-1,7642-num-2,3.6
input-data/sick_annotated.txt,7643-num-1,7643-num-2,4
input-data/sick_annotated.txt,7644-num-1,7644-num-2,2.6
input-data/sick_annotated.txt,7645-num-1,7645-num-2,4.4
input-data/sick_annotated.txt,7646-num-1,7646-num-2,4.9
input-data/sick_annotated.txt,7647-num-1,7647-num-2,3.7
input-data/sick_annotated.txt,7648-num-1,7648-num-2,4.5
input-data/sick_annotated.txt,7649-num-1,7649-num-2,3.6
input-data/sick_annotated.txt,7650-num-1,7650-num-2,4.285
input-data/sick_annotated.txt,7651-num-1,7651-num-2,2.9
input-data/sick_annotated.txt,7652-num-1,7652-num-2,4.1
input-data/sick_annotated.txt,7653-num-1,7653-num-2,3.4
input-data/sick_annotated.txt,7654-num-1,7654-num-2,4.2
input-data/sick_annotated.txt,7655-num-1,7655-num-2,4.9
input-data/sick_annotated.txt,7656-num-1,7656-num-2,3.8
input-data/sick_annotated.txt,7657-num-1,7657-num-2,2.7
input-data/sick_annotated.txt,7658-num-1,7658-num-2,4.3
input-data/sick_annotated.txt,7659-num-1,7659-num-2,4.2
input-data/sick_annotated.txt,7660-num-1,7660-num-2,3.3
input-data/sick_annotated.txt,7661-num-1,7661-num-2,4
input-data/sick_annotated.txt,7662-num-1,7662-num-2,3.5
input-data/sick_annotated.txt,7663-num-1,7663-num-2,3
input-data/sick_annotated.txt,7664-num-1,7664-num-2,3.5
input-data/sick_annotated.txt,7665-num-1,7665-num-2,3.7
input-data/sick_annotated.txt,7666-num-1,7666-num-2,4.5
input-data/sick_annotated.txt,7667-num-1,7667-num-2,3.7
input-data/sick_annotated.txt,7668-num-1,7668-num-2,4.9
input-data/sick_annotated.txt,7669-num-1,7669-num-2,3.2
input-data/sick_annotated.txt,7670-num-1,7670-num-2,4.4
input-data/sick_annotated.txt,7671-num-1,7671-num-2,3
input-data/sick_annotated.txt,7672-num-1,7672-num-2,4.7
input-data/sick_annotated.txt,7673-num-1,7673-num-2,4.3
input-data/sick_annotated.txt,7674-num-1,7674-num-2,4.1
input-data/sick_annotated.txt,7675-num-1,7675-num-2,4.9
input-data/sick_annotated.txt,7676-num-1,7676-num-2,2.6
input-data/sick_annotated.txt,7677-num-1,7677-num-2,4.5
input-data/sick_annotated.txt,7678-num-1,7678-num-2,5
input-data/sick_annotated.txt,7679-num-1,7679-num-2,3.7
input-data/sick_annotated.txt,7680-num-1,7680-num-2,2
input-data/sick_annotated.txt,7681-num-1,7681-num-2,2.9
input-data/sick_annotated.txt,7682-num-1,7682-num-2,3.3
input-data/sick_annotated.txt,7683-num-1,7683-num-2,2.9
input-data/sick_annotated.txt,7684-num-1,7684-num-2,2.6
input-data/sick_annotated.txt,7685-num-1,7685-num-2,2.5
input-data/sick_annotated.txt,7686-num-1,7686-num-2,4.7
input-data/sick_annotated.txt,7687-num-1,7687-num-2,3.9
input-data/sick_annotated.txt,7688-num-1,7688-num-2,4.3
input-data/sick_annotated.txt,7689-num-1,7689-num-2,4.4
input-data/sick_annotated.txt,7690-num-1,7690-num-2,4.1
input-data/sick_annotated.txt,7691-num-1,7691-num-2,3.5
input-data/sick_annotated.txt,7692-num-1,7692-num-2,4.2
input-data/sick_annotated.txt,7693-num-1,7693-num-2,3.5
input-data/sick_annotated.txt,7694-num-1,7694-num-2,4.2
input-data/sick_annotated.txt,7695-num-1,7695-num-2,4.8
input-data/sick_annotated.txt,7696-num-1,7696-num-2,3.8
input-data/sick_annotated.txt,7697-num-1,7697-num-2,3.5
input-data/sick_annotated.txt,7698-num-1,7698-num-2,4.9
input-data/sick_annotated.txt,7699-num-1,7699-num-2,3.8
input-data/sick_annotated.txt,7700-num-1,7700-num-2,2.3
input-data/sick_annotated.txt,7701-num-1,7701-num-2,2.6
input-data/sick_annotated.txt,7702-num-1,7702-num-2,2.3
input-data/sick_annotated.txt,7703-num-1,7703-num-2,1.6
input-data/sick_annotated.txt,7704-num-1,7704-num-2,1.8
input-data/sick_annotated.txt,7705-num-1,7705-num-2,2.1
input-data/sick_annotated.txt,7706-num-1,7706-num-2,4.9
input-data/sick_annotated.txt,7707-num-1,7707-num-2,3.1
input-data/sick_annotated.txt,7708-num-1,7708-num-2,4.8
input-data/sick_annotated.txt,7709-num-1,7709-num-2,3.3
input-data/sick_annotated.txt,7710-num-1,7710-num-2,4.1
input-data/sick_annotated.txt,7711-num-1,7711-num-2,2.8
input-data/sick_annotated.txt,7712-num-1,7712-num-2,4.3
input-data/sick_annotated.txt,7713-num-1,7713-num-2,3.6
input-data/sick_annotated.txt,7714-num-1,7714-num-2,4.1
input-data/sick_annotated.txt,7715-num-1,7715-num-2,4.8
input-data/sick_annotated.txt,7716-num-1,7716-num-2,4.4
input-data/sick_annotated.txt,7717-num-1,7717-num-2,4.9
input-data/sick_annotated.txt,7718-num-1,7718-num-2,3.8
input-data/sick_annotated.txt,7719-num-1,7719-num-2,4.2
input-data/sick_annotated.txt,7720-num-1,7720-num-2,2.9
input-data/sick_annotated.txt,7721-num-1,7721-num-2,4.2
input-data/sick_annotated.txt,7722-num-1,7722-num-2,3.1
input-data/sick_annotated.txt,7723-num-1,7723-num-2,4
input-data/sick_annotated.txt,7724-num-1,7724-num-2,4.6
input-data/sick_annotated.txt,7725-num-1,7725-num-2,3.5
input-data/sick_annotated.txt,7726-num-1,7726-num-2,4.3
input-data/sick_annotated.txt,7727-num-1,7727-num-2,4.5
input-data/sick_annotated.txt,7728-num-1,7728-num-2,2.7
input-data/sick_annotated.txt,7729-num-1,7729-num-2,1.6
input-data/sick_annotated.txt,7730-num-1,7730-num-2,1.6
input-data/sick_annotated.txt,7731-num-1,7731-num-2,1.8
input-data/sick_annotated.txt,7732-num-1,7732-num-2,1.2
input-data/sick_annotated.txt,7733-num-1,7733-num-2,1.7
input-data/sick_annotated.txt,7734-num-1,7734-num-2,1.5
input-data/sick_annotated.txt,7735-num-1,7735-num-2,5
input-data/sick_annotated.txt,7736-num-1,7736-num-2,4.3
input-data/sick_annotated.txt,7737-num-1,7737-num-2,4.3
input-data/sick_annotated.txt,7738-num-1,7738-num-2,2.9
input-data/sick_annotated.txt,7739-num-1,7739-num-2,3.6
input-data/sick_annotated.txt,7740-num-1,7740-num-2,2.7
input-data/sick_annotated.txt,7741-num-1,7741-num-2,2.7
input-data/sick_annotated.txt,7742-num-1,7742-num-2,2.9
input-data/sick_annotated.txt,7743-num-1,7743-num-2,3.2
input-data/sick_annotated.txt,7744-num-1,7744-num-2,5
input-data/sick_annotated.txt,7745-num-1,7745-num-2,3.6
input-data/sick_annotated.txt,7746-num-1,7746-num-2,2.835
input-data/sick_annotated.txt,7747-num-1,7747-num-2,4.5
input-data/sick_annotated.txt,7748-num-1,7748-num-2,3.6
input-data/sick_annotated.txt,7749-num-1,7749-num-2,2.8
input-data/sick_annotated.txt,7750-num-1,7750-num-2,2.7
input-data/sick_annotated.txt,7751-num-1,7751-num-2,3.1
input-data/sick_annotated.txt,7752-num-1,7752-num-2,2.5
input-data/sick_annotated.txt,7753-num-1,7753-num-2,1.7
input-data/sick_annotated.txt,7754-num-1,7754-num-2,2.6
input-data/sick_annotated.txt,7755-num-1,7755-num-2,4.8
input-data/sick_annotated.txt,7756-num-1,7756-num-2,3.85
input-data/sick_annotated.txt,7757-num-1,7757-num-2,4.815
input-data/sick_annotated.txt,7758-num-1,7758-num-2,4.3
input-data/sick_annotated.txt,7759-num-1,7759-num-2,4.6
input-data/sick_annotated.txt,7760-num-1,7760-num-2,3.3
input-data/sick_annotated.txt,7761-num-1,7761-num-2,3.5
input-data/sick_annotated.txt,7762-num-1,7762-num-2,3.9
input-data/sick_annotated.txt,7763-num-1,7763-num-2,3.7
input-data/sick_annotated.txt,7764-num-1,7764-num-2,2.8
input-data/sick_annotated.txt,7765-num-1,7765-num-2,3.3
input-data/sick_annotated.txt,7766-num-1,7766-num-2,4.8
input-data/sick_annotated.txt,7767-num-1,7767-num-2,3
input-data/sick_annotated.txt,7768-num-1,7768-num-2,5
input-data/sick_annotated.txt,7769-num-1,7769-num-2,3.9
input-data/sick_annotated.txt,7770-num-1,7770-num-2,3.3
input-data/sick_annotated.txt,7771-num-1,7771-num-2,4.3
input-data/sick_annotated.txt,7772-num-1,7772-num-2,3.9
input-data/sick_annotated.txt,7773-num-1,7773-num-2,3.7
input-data/sick_annotated.txt,7774-num-1,7774-num-2,4.6
input-data/sick_annotated.txt,7775-num-1,7775-num-2,4
input-data/sick_annotated.txt,7776-num-1,7776-num-2,4.4
input-data/sick_annotated.txt,7777-num-1,7777-num-2,4.5
input-data/sick_annotated.txt,7778-num-1,7778-num-2,3.1
input-data/sick_annotated.txt,7779-num-1,7779-num-2,4.4
input-data/sick_annotated.txt,7780-num-1,7780-num-2,3.7
input-data/sick_annotated.txt,7781-num-1,7781-num-2,2.1
input-data/sick_annotated.txt,7782-num-1,7782-num-2,2.1
input-data/sick_annotated.txt,7783-num-1,7783-num-2,1.9
input-data/sick_annotated.txt,7784-num-1,7784-num-2,2
input-data/sick_annotated.txt,7785-num-1,7785-num-2,2.265
input-data/sick_annotated.txt,7786-num-1,7786-num-2,4.3
input-data/sick_annotated.txt,7787-num-1,7787-num-2,3
input-data/sick_annotated.txt,7788-num-1,7788-num-2,4.6
input-data/sick_annotated.txt,7789-num-1,7789-num-2,3.9
input-data/sick_annotated.txt,7790-num-1,7790-num-2,4.2
input-data/sick_annotated.txt,7791-num-1,7791-num-2,3.7
input-data/sick_annotated.txt,7792-num-1,7792-num-2,3.5
input-data/sick_annotated.txt,7793-num-1,7793-num-2,2.7
input-data/sick_annotated.txt,7794-num-1,7794-num-2,4
input-data/sick_annotated.txt,7795-num-1,7795-num-2,4.4
input-data/sick_annotated.txt,7796-num-1,7796-num-2,3.4
input-data/sick_annotated.txt,7797-num-1,7797-num-2,5
input-data/sick_annotated.txt,7798-num-1,7798-num-2,4.4
input-data/sick_annotated.txt,7799-num-1,7799-num-2,3.6
input-data/sick_annotated.txt,7800-num-1,7800-num-2,3
input-data/sick_annotated.txt,7801-num-1,7801-num-2,3.3
input-data/sick_annotated.txt,7802-num-1,7802-num-2,3.4
input-data/sick_annotated.txt,7803-num-1,7803-num-2,3.6
input-data/sick_annotated.txt,7804-num-1,7804-num-2,4.6
input-data/sick_annotated.txt,7805-num-1,7805-num-2,3.7
input-data/sick_annotated.txt,7806-num-1,7806-num-2,4.915
input-data/sick_annotated.txt,7807-num-1,7807-num-2,3.7
input-data/sick_annotated.txt,7808-num-1,7808-num-2,3.7
input-data/sick_annotated.txt,7809-num-1,7809-num-2,3.2
input-data/sick_annotated.txt,7810-num-1,7810-num-2,4.1
input-data/sick_annotated.txt,7811-num-1,7811-num-2,3.2
input-data/sick_annotated.txt,7812-num-1,7812-num-2,4.3
input-data/sick_annotated.txt,7813-num-1,7813-num-2,4.6
input-data/sick_annotated.txt,7814-num-1,7814-num-2,3.4
input-data/sick_annotated.txt,7815-num-1,7815-num-2,4.6
input-data/sick_annotated.txt,7816-num-1,7816-num-2,3.9
input-data/sick_annotated.txt,7817-num-1,7817-num-2,3.2
input-data/sick_annotated.txt,7818-num-1,7818-num-2,1.9
input-data/sick_annotated.txt,7819-num-1,7819-num-2,3.3
input-data/sick_annotated.txt,7820-num-1,7820-num-2,3.7
input-data/sick_annotated.txt,7821-num-1,7821-num-2,3
input-data/sick_annotated.txt,7822-num-1,7822-num-2,4.9
input-data/sick_annotated.txt,7823-num-1,7823-num-2,3.6
input-data/sick_annotated.txt,7824-num-1,7824-num-2,4.8
input-data/sick_annotated.txt,7825-num-1,7825-num-2,3.2
input-data/sick_annotated.txt,7826-num-1,7826-num-2,4.1
input-data/sick_annotated.txt,7827-num-1,7827-num-2,3.5
input-data/sick_annotated.txt,7828-num-1,7828-num-2,4.2
input-data/sick_annotated.txt,7829-num-1,7829-num-2,3.5
input-data/sick_annotated.txt,7830-num-1,7830-num-2,4
input-data/sick_annotated.txt,7831-num-1,7831-num-2,4.4
input-data/sick_annotated.txt,7832-num-1,7832-num-2,3.6
input-data/sick_annotated.txt,7833-num-1,7833-num-2,4.7
input-data/sick_annotated.txt,7834-num-1,7834-num-2,3.3
input-data/sick_annotated.txt,7835-num-1,7835-num-2,4.4
input-data/sick_annotated.txt,7836-num-1,7836-num-2,3.5
input-data/sick_annotated.txt,7837-num-1,7837-num-2,4.4
input-data/sick_annotated.txt,7838-num-1,7838-num-2,3.8
input-data/sick_annotated.txt,7839-num-1,7839-num-2,4.5
input-data/sick_annotated.txt,7840-num-1,7840-num-2,4.6
input-data/sick_annotated.txt,7841-num-1,7841-num-2,2.9
input-data/sick_annotated.txt,7842-num-1,7842-num-2,4.6
input-data/sick_annotated.txt,7843-num-1,7843-num-2,3.4
input-data/sick_annotated.txt,7844-num-1,7844-num-2,4
input-data/sick_annotated.txt,7845-num-1,7845-num-2,3.5
input-data/sick_annotated.txt,7846-num-1,7846-num-2,3.6
input-data/sick_annotated.txt,7847-num-1,7847-num-2,1.8
input-data/sick_annotated.txt,7848-num-1,7848-num-2,3.9
input-data/sick_annotated.txt,7849-num-1,7849-num-2,4.5
input-data/sick_annotated.txt,7850-num-1,7850-num-2,3.7
input-data/sick_annotated.txt,7851-num-1,7851-num-2,4.8
input-data/sick_annotated.txt,7852-num-1,7852-num-2,3.9
input-data/sick_annotated.txt,7853-num-1,7853-num-2,3.6
input-data/sick_annotated.txt,7854-num-1,7854-num-2,3.3
input-data/sick_annotated.txt,7855-num-1,7855-num-2,3.6
input-data/sick_annotated.txt,7856-num-1,7856-num-2,2.6
input-data/sick_annotated.txt,7857-num-1,7857-num-2,3.4
input-data/sick_annotated.txt,7858-num-1,7858-num-2,4.7
input-data/sick_annotated.txt,7859-num-1,7859-num-2,4
input-data/sick_annotated.txt,7860-num-1,7860-num-2,4.5
input-data/sick_annotated.txt,7861-num-1,7861-num-2,3.3
input-data/sick_annotated.txt,7862-num-1,7862-num-2,3.8
input-data/sick_annotated.txt,7863-num-1,7863-num-2,2.6
input-data/sick_annotated.txt,7864-num-1,7864-num-2,3.9
input-data/sick_annotated.txt,7865-num-1,7865-num-2,4.1
input-data/sick_annotated.txt,7866-num-1,7866-num-2,3.6
input-data/sick_annotated.txt,7867-num-1,7867-num-2,4.5
input-data/sick_annotated.txt,7868-num-1,7868-num-2,3
input-data/sick_annotated.txt,7869-num-1,7869-num-2,3.6
input-data/sick_annotated.txt,7870-num-1,7870-num-2,4.7
input-data/sick_annotated.txt,7871-num-1,7871-num-2,3.7
input-data/sick_annotated.txt,7872-num-1,7872-num-2,3.8
input-data/sick_annotated.txt,7873-num-1,7873-num-2,4
input-data/sick_annotated.txt,7874-num-1,7874-num-2,3.4
input-data/sick_annotated.txt,7875-num-1,7875-num-2,3
input-data/sick_annotated.txt,7876-num-1,7876-num-2,2.7
input-data/sick_annotated.txt,7877-num-1,7877-num-2,3.9
input-data/sick_annotated.txt,7878-num-1,7878-num-2,5
input-data/sick_annotated.txt,7879-num-1,7879-num-2,3.2
input-data/sick_annotated.txt,7880-num-1,7880-num-2,4.5
input-data/sick_annotated.txt,7881-num-1,7881-num-2,3.7
input-data/sick_annotated.txt,7882-num-1,7882-num-2,4.2
input-data/sick_annotated.txt,7883-num-1,7883-num-2,4.6
input-data/sick_annotated.txt,7884-num-1,7884-num-2,4.6
input-data/sick_annotated.txt,7885-num-1,7885-num-2,3.3
input-data/sick_annotated.txt,7886-num-1,7886-num-2,4.2
input-data/sick_annotated.txt,7887-num-1,7887-num-2,4.5
input-data/sick_annotated.txt,7888-num-1,7888-num-2,3.2
input-data/sick_annotated.txt,7889-num-1,7889-num-2,4.7
input-data/sick_annotated.txt,7890-num-1,7890-num-2,3.6
input-data/sick_annotated.txt,7891-num-1,7891-num-2,4
input-data/sick_annotated.txt,7892-num-1,7892-num-2,3.5
input-data/sick_annotated.txt,7893-num-1,7893-num-2,4.3
input-data/sick_annotated.txt,7894-num-1,7894-num-2,4
input-data/sick_annotated.txt,7895-num-1,7895-num-2,4.3
input-data/sick_annotated.txt,7896-num-1,7896-num-2,4.635
input-data/sick_annotated.txt,7897-num-1,7897-num-2,3.4
input-data/sick_annotated.txt,7898-num-1,7898-num-2,4.9
input-data/sick_annotated.txt,7899-num-1,7899-num-2,3.6
input-data/sick_annotated.txt,7900-num-1,7900-num-2,3.5
input-data/sick_annotated.txt,7901-num-1,7901-num-2,3.4
input-data/sick_annotated.txt,7902-num-1,7902-num-2,4.2
input-data/sick_annotated.txt,7903-num-1,7903-num-2,3.3
input-data/sick_annotated.txt,7904-num-1,7904-num-2,3.535
input-data/sick_annotated.txt,7905-num-1,7905-num-2,4.4
input-data/sick_annotated.txt,7906-num-1,7906-num-2,3.5
input-data/sick_annotated.txt,7907-num-1,7907-num-2,3.5
input-data/sick_annotated.txt,7908-num-1,7908-num-2,4.7
input-data/sick_annotated.txt,7909-num-1,7909-num-2,4
input-data/sick_annotated.txt,7910-num-1,7910-num-2,3.9
input-data/sick_annotated.txt,7911-num-1,7911-num-2,3.2
input-data/sick_annotated.txt,7912-num-1,7912-num-2,3.2
input-data/sick_annotated.txt,7913-num-1,7913-num-2,3.6
input-data/sick_annotated.txt,7914-num-1,7914-num-2,3.1
input-data/sick_annotated.txt,7915-num-1,7915-num-2,3.9
input-data/sick_annotated.txt,7916-num-1,7916-num-2,4.3
input-data/sick_annotated.txt,7917-num-1,7917-num-2,2.5
input-data/sick_annotated.txt,7918-num-1,7918-num-2,4.7
input-data/sick_annotated.txt,7919-num-1,7919-num-2,3.5
input-data/sick_annotated.txt,7920-num-1,7920-num-2,4.1
input-data/sick_annotated.txt,7921-num-1,7921-num-2,2.9
input-data/sick_annotated.txt,7922-num-1,7922-num-2,4.1
input-data/sick_annotated.txt,7923-num-1,7923-num-2,2.6
input-data/sick_annotated.txt,7924-num-1,7924-num-2,4.1
input-data/sick_annotated.txt,7925-num-1,7925-num-2,4.7
input-data/sick_annotated.txt,7926-num-1,7926-num-2,3.5
input-data/sick_annotated.txt,7927-num-1,7927-num-2,4.4
input-data/sick_annotated.txt,7928-num-1,7928-num-2,4.3
input-data/sick_annotated.txt,7929-num-1,7929-num-2,1.6
input-data/sick_annotated.txt,7930-num-1,7930-num-2,1.2
input-data/sick_annotated.txt,7931-num-1,7931-num-2,1.6
input-data/sick_annotated.txt,7932-num-1,7932-num-2,2
input-data/sick_annotated.txt,7933-num-1,7933-num-2,1.5
input-data/sick_annotated.txt,7934-num-1,7934-num-2,5
input-data/sick_annotated.txt,7935-num-1,7935-num-2,3
input-data/sick_annotated.txt,7936-num-1,7936-num-2,4.8
input-data/sick_annotated.txt,7937-num-1,7937-num-2,3.1
input-data/sick_annotated.txt,7938-num-1,7938-num-2,2.2
input-data/sick_annotated.txt,7939-num-1,7939-num-2,1.7
input-data/sick_annotated.txt,7940-num-1,7940-num-2,1.9
input-data/sick_annotated.txt,7941-num-1,7941-num-2,1.6
input-data/sick_annotated.txt,7942-num-1,7942-num-2,2.2
input-data/sick_annotated.txt,7943-num-1,7943-num-2,4.4
input-data/sick_annotated.txt,7944-num-1,7944-num-2,3.8
input-data/sick_annotated.txt,7945-num-1,7945-num-2,4.5
input-data/sick_annotated.txt,7946-num-1,7946-num-2,3
input-data/sick_annotated.txt,7947-num-1,7947-num-2,3.4
input-data/sick_annotated.txt,7948-num-1,7948-num-2,2.4
input-data/sick_annotated.txt,7949-num-1,7949-num-2,3.3
input-data/sick_annotated.txt,7950-num-1,7950-num-2,2.3
input-data/sick_annotated.txt,7951-num-1,7951-num-2,3.5
input-data/sick_annotated.txt,7952-num-1,7952-num-2,4.6
input-data/sick_annotated.txt,7953-num-1,7953-num-2,3
input-data/sick_annotated.txt,7954-num-1,7954-num-2,4.9
input-data/sick_annotated.txt,7955-num-1,7955-num-2,3.2
input-data/sick_annotated.txt,7956-num-1,7956-num-2,4.7
input-data/sick_annotated.txt,7957-num-1,7957-num-2,3.5
input-data/sick_annotated.txt,7958-num-1,7958-num-2,4
input-data/sick_annotated.txt,7959-num-1,7959-num-2,2.5
input-data/sick_annotated.txt,7960-num-1,7960-num-2,4.3
input-data/sick_annotated.txt,7961-num-1,7961-num-2,4.6
input-data/sick_annotated.txt,7962-num-1,7962-num-2,3.7
input-data/sick_annotated.txt,7963-num-1,7963-num-2,4.1
input-data/sick_annotated.txt,7964-num-1,7964-num-2,4.8
input-data/sick_annotated.txt,7965-num-1,7965-num-2,3.5
input-data/sick_annotated.txt,7966-num-1,7966-num-2,2.8
input-data/sick_annotated.txt,7967-num-1,7967-num-2,1.9
input-data/sick_annotated.txt,7968-num-1,7968-num-2,2.7
input-data/sick_annotated.txt,7969-num-1,7969-num-2,2
input-data/sick_annotated.txt,7970-num-1,7970-num-2,3
input-data/sick_annotated.txt,7971-num-1,7971-num-2,3
input-data/sick_annotated.txt,7972-num-1,7972-num-2,4.4
input-data/sick_annotated.txt,7973-num-1,7973-num-2,3.9
input-data/sick_annotated.txt,7974-num-1,7974-num-2,4.6
input-data/sick_annotated.txt,7975-num-1,7975-num-2,3.5
input-data/sick_annotated.txt,7976-num-1,7976-num-2,2.9
input-data/sick_annotated.txt,7977-num-1,7977-num-2,2.9
input-data/sick_annotated.txt,7978-num-1,7978-num-2,3.6
input-data/sick_annotated.txt,7979-num-1,7979-num-2,3.3
input-data/sick_annotated.txt,7980-num-1,7980-num-2,3.7
input-data/sick_annotated.txt,7981-num-1,7981-num-2,4.4
input-data/sick_annotated.txt,7982-num-1,7982-num-2,3.3
input-data/sick_annotated.txt,7983-num-1,7983-num-2,4.1
input-data/sick_annotated.txt,7984-num-1,7984-num-2,4.2
input-data/sick_annotated.txt,7985-num-1,7985-num-2,3.1
input-data/sick_annotated.txt,7986-num-1,7986-num-2,3.3
input-data/sick_annotated.txt,7987-num-1,7987-num-2,3.6
